spec_dir,clip_dir,speaker_count,speakers
data\specs_libricss\OV40_session5_clip357.pt,data\clips_libricss\OV40_session5_clip357.wav,2,"['1284', '8224']"
data\specs_libricss\OV40_session5_clip358.pt,data\clips_libricss\OV40_session5_clip358.wav,1,['8224']
data\specs_libricss\OV40_session5_clip359.pt,data\clips_libricss\OV40_session5_clip359.wav,1,['8224']
data\specs_libricss\OV40_session5_clip36.pt,data\clips_libricss\OV40_session5_clip36.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip360.pt,data\clips_libricss\OV40_session5_clip360.wav,1,['8224']
data\specs_libricss\OV40_session5_clip361.pt,data\clips_libricss\OV40_session5_clip361.wav,1,['8224']
data\specs_libricss\OV40_session5_clip362.pt,data\clips_libricss\OV40_session5_clip362.wav,2,"['8224', '4446']"
data\specs_libricss\OV40_session5_clip363.pt,data\clips_libricss\OV40_session5_clip363.wav,2,"['8224', '4446']"
data\specs_libricss\OV40_session5_clip365.pt,data\clips_libricss\OV40_session5_clip365.wav,1,['1284']
data\specs_libricss\OV40_session5_clip366.pt,data\clips_libricss\OV40_session5_clip366.wav,1,['1284']
data\specs_libricss\OV40_session5_clip367.pt,data\clips_libricss\OV40_session5_clip367.wav,1,['1284']
data\specs_libricss\OV40_session5_clip368.pt,data\clips_libricss\OV40_session5_clip368.wav,1,['1284']
data\specs_libricss\OV40_session5_clip369.pt,data\clips_libricss\OV40_session5_clip369.wav,1,['1284']
data\specs_libricss\OV40_session5_clip37.pt,data\clips_libricss\OV40_session5_clip37.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip372.pt,data\clips_libricss\OV40_session5_clip372.wav,2,"['8224', '4446']"
data\specs_libricss\OV40_session5_clip373.pt,data\clips_libricss\OV40_session5_clip373.wav,2,"['8224', '4446']"
data\specs_libricss\OV40_session5_clip374.pt,data\clips_libricss\OV40_session5_clip374.wav,1,['8224']
data\specs_libricss\OV40_session5_clip375.pt,data\clips_libricss\OV40_session5_clip375.wav,1,['8224']
data\specs_libricss\OV40_session5_clip376.pt,data\clips_libricss\OV40_session5_clip376.wav,1,['8224']
data\specs_libricss\OV40_session5_clip377.pt,data\clips_libricss\OV40_session5_clip377.wav,1,['8224']
data\specs_libricss\OV40_session5_clip378.pt,data\clips_libricss\OV40_session5_clip378.wav,1,['8224']
data\specs_libricss\OV40_session5_clip379.pt,data\clips_libricss\OV40_session5_clip379.wav,1,['8224']
data\specs_libricss\OV40_session5_clip38.pt,data\clips_libricss\OV40_session5_clip38.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip380.pt,data\clips_libricss\OV40_session5_clip380.wav,1,['8224']
data\specs_libricss\OV40_session5_clip381.pt,data\clips_libricss\OV40_session5_clip381.wav,1,['8224']
data\specs_libricss\OV40_session5_clip382.pt,data\clips_libricss\OV40_session5_clip382.wav,1,['8224']
data\specs_libricss\OV40_session5_clip383.pt,data\clips_libricss\OV40_session5_clip383.wav,1,['8224']
data\specs_libricss\OV40_session5_clip384.pt,data\clips_libricss\OV40_session5_clip384.wav,1,['8224']
data\specs_libricss\OV40_session5_clip385.pt,data\clips_libricss\OV40_session5_clip385.wav,1,['8224']
data\specs_libricss\OV40_session5_clip386.pt,data\clips_libricss\OV40_session5_clip386.wav,1,['8224']
data\specs_libricss\OV40_session5_clip387.pt,data\clips_libricss\OV40_session5_clip387.wav,1,['8224']
data\specs_libricss\OV40_session5_clip388.pt,data\clips_libricss\OV40_session5_clip388.wav,1,['8224']
data\specs_libricss\OV40_session5_clip389.pt,data\clips_libricss\OV40_session5_clip389.wav,1,['8224']
data\specs_libricss\OV40_session5_clip39.pt,data\clips_libricss\OV40_session5_clip39.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip390.pt,data\clips_libricss\OV40_session5_clip390.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip391.pt,data\clips_libricss\OV40_session5_clip391.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip392.pt,data\clips_libricss\OV40_session5_clip392.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip393.pt,data\clips_libricss\OV40_session5_clip393.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip394.pt,data\clips_libricss\OV40_session5_clip394.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip395.pt,data\clips_libricss\OV40_session5_clip395.wav,1,['4077']
data\specs_libricss\OV40_session5_clip396.pt,data\clips_libricss\OV40_session5_clip396.wav,1,['4077']
data\specs_libricss\OV40_session5_clip397.pt,data\clips_libricss\OV40_session5_clip397.wav,1,['4077']
data\specs_libricss\OV40_session5_clip398.pt,data\clips_libricss\OV40_session5_clip398.wav,2,"['4077', '8224']"
data\specs_libricss\OV40_session5_clip399.pt,data\clips_libricss\OV40_session5_clip399.wav,2,"['4077', '8224']"
data\specs_libricss\OV40_session5_clip4.pt,data\clips_libricss\OV40_session5_clip4.wav,1,['2961']
data\specs_libricss\OV40_session5_clip40.pt,data\clips_libricss\OV40_session5_clip40.wav,1,['8224']
data\specs_libricss\OV40_session5_clip400.pt,data\clips_libricss\OV40_session5_clip400.wav,2,"['4077', '8224']"
data\specs_libricss\OV40_session5_clip401.pt,data\clips_libricss\OV40_session5_clip401.wav,1,['8224']
data\specs_libricss\OV40_session5_clip402.pt,data\clips_libricss\OV40_session5_clip402.wav,1,['8224']
data\specs_libricss\OV40_session5_clip403.pt,data\clips_libricss\OV40_session5_clip403.wav,2,"['8224', '4446']"
data\specs_libricss\OV40_session5_clip404.pt,data\clips_libricss\OV40_session5_clip404.wav,2,"['8224', '4446']"
data\specs_libricss\OV40_session5_clip405.pt,data\clips_libricss\OV40_session5_clip405.wav,1,['4446']
data\specs_libricss\OV40_session5_clip406.pt,data\clips_libricss\OV40_session5_clip406.wav,1,['4446']
data\specs_libricss\OV40_session5_clip407.pt,data\clips_libricss\OV40_session5_clip407.wav,1,['4446']
data\specs_libricss\OV40_session5_clip408.pt,data\clips_libricss\OV40_session5_clip408.wav,1,['4446']
data\specs_libricss\OV40_session5_clip409.pt,data\clips_libricss\OV40_session5_clip409.wav,2,"['4446', '4507']"
data\specs_libricss\OV40_session5_clip41.pt,data\clips_libricss\OV40_session5_clip41.wav,1,['8224']
data\specs_libricss\OV40_session5_clip411.pt,data\clips_libricss\OV40_session5_clip411.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip412.pt,data\clips_libricss\OV40_session5_clip412.wav,1,['1284']
data\specs_libricss\OV40_session5_clip413.pt,data\clips_libricss\OV40_session5_clip413.wav,1,['1284']
data\specs_libricss\OV40_session5_clip414.pt,data\clips_libricss\OV40_session5_clip414.wav,1,['1284']
data\specs_libricss\OV40_session5_clip415.pt,data\clips_libricss\OV40_session5_clip415.wav,1,['1284']
data\specs_libricss\OV40_session5_clip416.pt,data\clips_libricss\OV40_session5_clip416.wav,2,"['1284', '8224']"
data\specs_libricss\OV40_session5_clip417.pt,data\clips_libricss\OV40_session5_clip417.wav,2,"['1284', '8224']"
data\specs_libricss\OV40_session5_clip418.pt,data\clips_libricss\OV40_session5_clip418.wav,2,"['1284', '8224']"
data\specs_libricss\OV40_session5_clip419.pt,data\clips_libricss\OV40_session5_clip419.wav,2,"['1284', '8224']"
data\specs_libricss\OV40_session5_clip42.pt,data\clips_libricss\OV40_session5_clip42.wav,1,['8224']
data\specs_libricss\OV40_session5_clip420.pt,data\clips_libricss\OV40_session5_clip420.wav,1,['8224']
data\specs_libricss\OV40_session5_clip421.pt,data\clips_libricss\OV40_session5_clip421.wav,1,['8224']
data\specs_libricss\OV40_session5_clip422.pt,data\clips_libricss\OV40_session5_clip422.wav,1,['8224']
data\specs_libricss\OV40_session5_clip423.pt,data\clips_libricss\OV40_session5_clip423.wav,1,['8224']
data\specs_libricss\OV40_session5_clip424.pt,data\clips_libricss\OV40_session5_clip424.wav,1,['8224']
data\specs_libricss\OV40_session5_clip425.pt,data\clips_libricss\OV40_session5_clip425.wav,2,"['4077', '237']"
data\specs_libricss\OV40_session5_clip426.pt,data\clips_libricss\OV40_session5_clip426.wav,2,"['4077', '237']"
data\specs_libricss\OV40_session5_clip427.pt,data\clips_libricss\OV40_session5_clip427.wav,1,['4077']
data\specs_libricss\OV40_session5_clip428.pt,data\clips_libricss\OV40_session5_clip428.wav,1,['4077']
data\specs_libricss\OV40_session5_clip429.pt,data\clips_libricss\OV40_session5_clip429.wav,1,['4077']
data\specs_libricss\OV40_session5_clip43.pt,data\clips_libricss\OV40_session5_clip43.wav,1,['8224']
data\specs_libricss\OV40_session5_clip430.pt,data\clips_libricss\OV40_session5_clip430.wav,1,['4077']
data\specs_libricss\OV40_session5_clip431.pt,data\clips_libricss\OV40_session5_clip431.wav,1,['4077']
data\specs_libricss\OV40_session5_clip432.pt,data\clips_libricss\OV40_session5_clip432.wav,1,['4077']
data\specs_libricss\OV40_session5_clip433.pt,data\clips_libricss\OV40_session5_clip433.wav,1,['4077']
data\specs_libricss\OV40_session5_clip434.pt,data\clips_libricss\OV40_session5_clip434.wav,1,['4077']
data\specs_libricss\OV40_session5_clip435.pt,data\clips_libricss\OV40_session5_clip435.wav,1,['4077']
data\specs_libricss\OV40_session5_clip436.pt,data\clips_libricss\OV40_session5_clip436.wav,1,['4077']
data\specs_libricss\OV40_session5_clip437.pt,data\clips_libricss\OV40_session5_clip437.wav,1,['4077']
data\specs_libricss\OV40_session5_clip438.pt,data\clips_libricss\OV40_session5_clip438.wav,1,['4077']
data\specs_libricss\OV40_session5_clip439.pt,data\clips_libricss\OV40_session5_clip439.wav,1,['4077']
data\specs_libricss\OV40_session5_clip44.pt,data\clips_libricss\OV40_session5_clip44.wav,1,['8224']
data\specs_libricss\OV40_session5_clip440.pt,data\clips_libricss\OV40_session5_clip440.wav,1,['4077']
data\specs_libricss\OV40_session5_clip441.pt,data\clips_libricss\OV40_session5_clip441.wav,1,['4077']
data\specs_libricss\OV40_session5_clip442.pt,data\clips_libricss\OV40_session5_clip442.wav,1,['4077']
data\specs_libricss\OV40_session5_clip443.pt,data\clips_libricss\OV40_session5_clip443.wav,1,['4077']
data\specs_libricss\OV40_session5_clip444.pt,data\clips_libricss\OV40_session5_clip444.wav,1,['4077']
data\specs_libricss\OV40_session5_clip445.pt,data\clips_libricss\OV40_session5_clip445.wav,1,['4077']
data\specs_libricss\OV40_session5_clip446.pt,data\clips_libricss\OV40_session5_clip446.wav,1,['4077']
data\specs_libricss\OV40_session5_clip447.pt,data\clips_libricss\OV40_session5_clip447.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip449.pt,data\clips_libricss\OV40_session5_clip449.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip45.pt,data\clips_libricss\OV40_session5_clip45.wav,1,['8224']
data\specs_libricss\OV40_session5_clip450.pt,data\clips_libricss\OV40_session5_clip450.wav,1,['1284']
data\specs_libricss\OV40_session5_clip451.pt,data\clips_libricss\OV40_session5_clip451.wav,1,['1284']
data\specs_libricss\OV40_session5_clip452.pt,data\clips_libricss\OV40_session5_clip452.wav,1,['1284']
data\specs_libricss\OV40_session5_clip453.pt,data\clips_libricss\OV40_session5_clip453.wav,1,['1284']
data\specs_libricss\OV40_session5_clip455.pt,data\clips_libricss\OV40_session5_clip455.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip456.pt,data\clips_libricss\OV40_session5_clip456.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip457.pt,data\clips_libricss\OV40_session5_clip457.wav,1,['8224']
data\specs_libricss\OV40_session5_clip458.pt,data\clips_libricss\OV40_session5_clip458.wav,1,['8224']
data\specs_libricss\OV40_session5_clip459.pt,data\clips_libricss\OV40_session5_clip459.wav,1,['8224']
data\specs_libricss\OV40_session5_clip46.pt,data\clips_libricss\OV40_session5_clip46.wav,1,['8224']
data\specs_libricss\OV40_session5_clip460.pt,data\clips_libricss\OV40_session5_clip460.wav,1,['8224']
data\specs_libricss\OV40_session5_clip461.pt,data\clips_libricss\OV40_session5_clip461.wav,1,['8224']
data\specs_libricss\OV40_session5_clip462.pt,data\clips_libricss\OV40_session5_clip462.wav,1,['8224']
data\specs_libricss\OV40_session5_clip463.pt,data\clips_libricss\OV40_session5_clip463.wav,1,['8224']
data\specs_libricss\OV40_session5_clip464.pt,data\clips_libricss\OV40_session5_clip464.wav,1,['8224']
data\specs_libricss\OV40_session5_clip465.pt,data\clips_libricss\OV40_session5_clip465.wav,1,['8224']
data\specs_libricss\OV40_session5_clip466.pt,data\clips_libricss\OV40_session5_clip466.wav,1,['8224']
data\specs_libricss\OV40_session5_clip467.pt,data\clips_libricss\OV40_session5_clip467.wav,1,['8224']
data\specs_libricss\OV40_session5_clip468.pt,data\clips_libricss\OV40_session5_clip468.wav,1,['8224']
data\specs_libricss\OV40_session5_clip469.pt,data\clips_libricss\OV40_session5_clip469.wav,1,['8224']
data\specs_libricss\OV40_session5_clip47.pt,data\clips_libricss\OV40_session5_clip47.wav,1,['8224']
data\specs_libricss\OV40_session5_clip470.pt,data\clips_libricss\OV40_session5_clip470.wav,1,['8224']
data\specs_libricss\OV40_session5_clip471.pt,data\clips_libricss\OV40_session5_clip471.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip472.pt,data\clips_libricss\OV40_session5_clip472.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip473.pt,data\clips_libricss\OV40_session5_clip473.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip474.pt,data\clips_libricss\OV40_session5_clip474.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip475.pt,data\clips_libricss\OV40_session5_clip475.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip476.pt,data\clips_libricss\OV40_session5_clip476.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip477.pt,data\clips_libricss\OV40_session5_clip477.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip478.pt,data\clips_libricss\OV40_session5_clip478.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip479.pt,data\clips_libricss\OV40_session5_clip479.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip48.pt,data\clips_libricss\OV40_session5_clip48.wav,1,['8224']
data\specs_libricss\OV40_session5_clip480.pt,data\clips_libricss\OV40_session5_clip480.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip481.pt,data\clips_libricss\OV40_session5_clip481.wav,1,['1089']
data\specs_libricss\OV40_session5_clip482.pt,data\clips_libricss\OV40_session5_clip482.wav,1,['1089']
data\specs_libricss\OV40_session5_clip483.pt,data\clips_libricss\OV40_session5_clip483.wav,1,['237']
data\specs_libricss\OV40_session5_clip484.pt,data\clips_libricss\OV40_session5_clip484.wav,1,['237']
data\specs_libricss\OV40_session5_clip485.pt,data\clips_libricss\OV40_session5_clip485.wav,1,['237']
data\specs_libricss\OV40_session5_clip486.pt,data\clips_libricss\OV40_session5_clip486.wav,1,['237']
data\specs_libricss\OV40_session5_clip487.pt,data\clips_libricss\OV40_session5_clip487.wav,1,['237']
data\specs_libricss\OV40_session5_clip488.pt,data\clips_libricss\OV40_session5_clip488.wav,2,"['237', '1089']"
data\specs_libricss\OV40_session5_clip489.pt,data\clips_libricss\OV40_session5_clip489.wav,2,"['237', '1089']"
data\specs_libricss\OV40_session5_clip49.pt,data\clips_libricss\OV40_session5_clip49.wav,1,['8224']
data\specs_libricss\OV40_session5_clip490.pt,data\clips_libricss\OV40_session5_clip490.wav,2,"['237', '1089']"
data\specs_libricss\OV40_session5_clip491.pt,data\clips_libricss\OV40_session5_clip491.wav,1,['237']
data\specs_libricss\OV40_session5_clip492.pt,data\clips_libricss\OV40_session5_clip492.wav,1,['237']
data\specs_libricss\OV40_session5_clip493.pt,data\clips_libricss\OV40_session5_clip493.wav,1,['237']
data\specs_libricss\OV40_session5_clip494.pt,data\clips_libricss\OV40_session5_clip494.wav,1,['237']
data\specs_libricss\OV40_session5_clip495.pt,data\clips_libricss\OV40_session5_clip495.wav,1,['237']
data\specs_libricss\OV40_session5_clip496.pt,data\clips_libricss\OV40_session5_clip496.wav,1,['237']
data\specs_libricss\OV40_session5_clip497.pt,data\clips_libricss\OV40_session5_clip497.wav,1,['237']
data\specs_libricss\OV40_session5_clip498.pt,data\clips_libricss\OV40_session5_clip498.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip499.pt,data\clips_libricss\OV40_session5_clip499.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip5.pt,data\clips_libricss\OV40_session5_clip5.wav,1,['2961']
data\specs_libricss\OV40_session5_clip50.pt,data\clips_libricss\OV40_session5_clip50.wav,1,['8224']
data\specs_libricss\OV40_session5_clip500.pt,data\clips_libricss\OV40_session5_clip500.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip501.pt,data\clips_libricss\OV40_session5_clip501.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip502.pt,data\clips_libricss\OV40_session5_clip502.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip503.pt,data\clips_libricss\OV40_session5_clip503.wav,1,['8224']
data\specs_libricss\OV40_session5_clip504.pt,data\clips_libricss\OV40_session5_clip504.wav,1,['8224']
data\specs_libricss\OV40_session5_clip505.pt,data\clips_libricss\OV40_session5_clip505.wav,1,['8224']
data\specs_libricss\OV40_session5_clip506.pt,data\clips_libricss\OV40_session5_clip506.wav,1,['8224']
data\specs_libricss\OV40_session5_clip507.pt,data\clips_libricss\OV40_session5_clip507.wav,1,['8224']
data\specs_libricss\OV40_session5_clip508.pt,data\clips_libricss\OV40_session5_clip508.wav,1,['8224']
data\specs_libricss\OV40_session5_clip509.pt,data\clips_libricss\OV40_session5_clip509.wav,2,"['8224', '2961']"
data\specs_libricss\OV40_session5_clip51.pt,data\clips_libricss\OV40_session5_clip51.wav,1,['8224']
data\specs_libricss\OV40_session5_clip510.pt,data\clips_libricss\OV40_session5_clip510.wav,2,"['8224', '2961']"
data\specs_libricss\OV40_session5_clip511.pt,data\clips_libricss\OV40_session5_clip511.wav,2,"['8224', '2961']"
data\specs_libricss\OV40_session5_clip512.pt,data\clips_libricss\OV40_session5_clip512.wav,2,"['8224', '2961']"
data\specs_libricss\OV40_session5_clip513.pt,data\clips_libricss\OV40_session5_clip513.wav,2,"['8224', '2961']"
data\specs_libricss\OV40_session5_clip514.pt,data\clips_libricss\OV40_session5_clip514.wav,2,"['8224', '2961']"
data\specs_libricss\OV40_session5_clip515.pt,data\clips_libricss\OV40_session5_clip515.wav,2,"['8224', '2961']"
data\specs_libricss\OV40_session5_clip516.pt,data\clips_libricss\OV40_session5_clip516.wav,1,['2961']
data\specs_libricss\OV40_session5_clip517.pt,data\clips_libricss\OV40_session5_clip517.wav,1,['2961']
data\specs_libricss\OV40_session5_clip518.pt,data\clips_libricss\OV40_session5_clip518.wav,1,['2961']
data\specs_libricss\OV40_session5_clip519.pt,data\clips_libricss\OV40_session5_clip519.wav,1,['2961']
